Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical
3466,Computer Systems Analysts,"Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology.",073fdfb6-505d-485e-a0f5-d628e3543671,20/02/2025,Expert,2,4,5,5,4,False,False,False,False,False,False,1,5,4,5,5,False,False,False,False,False,False,False
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,fa785f60-af5d-4322-94ee-6cd65d98e86c,25/02/2025,Average,3,4,5,3,4,False,False,False,False,False,True,3,3,4,4,3,False,False,True,False,True,True,False
3474,Computer Systems Analysts,"Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.",fa785f60-af5d-4322-94ee-6cd65d98e86c,25/02/2025,Novice,4,3,4,2,2,False,False,True,True,False,False,1,2,3,3,3,False,False,False,False,True,True,False
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",3f2a5f20-54a5-4388-8568-e33cbf2fb737,20/02/2025,Average,2,2,1,2,3,False,False,False,False,False,False,2,4,1,4,3,False,False,False,False,False,False,False
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,3f2a5f20-54a5-4388-8568-e33cbf2fb737,20/02/2025,Expert,2,3,3,2,3,False,False,False,False,False,False,1,2,3,3,3,False,False,False,False,False,False,False
3470,Computer Systems Analysts,Expand or modify system to serve new purposes or improve work flow.,3f2a5f20-54a5-4388-8568-e33cbf2fb737,20/02/2025,Expert,2,3,4,2,3,False,False,False,False,False,False,1,2,4,3,2,False,False,False,False,False,False,False
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",3f2a5f20-54a5-4388-8568-e33cbf2fb737,20/02/2025,Average,2,2,2,2,3,False,False,False,False,False,False,2,2,2,3,2,False,False,False,False,False,False,False
3466,Computer Systems Analysts,"Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology.",3f2a5f20-54a5-4388-8568-e33cbf2fb737,20/02/2025,Expert,2,3,3,2,3,False,False,False,False,False,False,2,2,3,2,2,False,False,False,False,False,False,False
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",3f2a5f20-54a5-4388-8568-e33cbf2fb737,20/02/2025,Expert,2,2,3,2,3,False,False,False,False,False,False,2,2,2,3,2,False,False,False,False,False,False,False
3474,Computer Systems Analysts,"Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.",3f2a5f20-54a5-4388-8568-e33cbf2fb737,20/02/2025,Expert,2,2,3,2,3,False,False,False,False,False,False,2,2,2,3,2,False,False,False,False,False,False,False
3470,Computer Systems Analysts,Expand or modify system to serve new purposes or improve work flow.,6b6f9272-a6bc-4b0c-9e0e-b68d82abac39,25/02/2025,Expert,3,4,3,3,4,True,False,True,True,False,False,3,3,3,4,4,True,False,True,False,True,False,False
3466,Computer Systems Analysts,"Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology.",6b6f9272-a6bc-4b0c-9e0e-b68d82abac39,25/02/2025,Expert,4,4,4,4,4,True,False,True,False,True,False,4,4,4,4,4,False,True,False,True,False,True,False
3474,Computer Systems Analysts,"Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.",6b6f9272-a6bc-4b0c-9e0e-b68d82abac39,25/02/2025,Average,4,4,4,4,4,True,False,True,True,False,False,4,4,4,4,4,False,True,True,False,False,True,False
3474,Computer Systems Analysts,"Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.",692898ca-ca4e-4871-ba56-d44f7f9def30,20/02/2025,Novice,2,1,2,2,2,False,False,False,False,False,False,2,2,3,3,3,False,False,False,False,False,False,False
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",7880981c-59da-4d72-96c6-83f3607d288e,20/02/2025,Expert,2,3,4,4,2,False,False,False,False,False,False,3,2,2,4,2,False,False,False,False,False,False,False
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,7880981c-59da-4d72-96c6-83f3607d288e,20/02/2025,Expert,4,2,4,4,2,False,False,False,True,True,True,2,3,3,4,3,False,False,False,False,False,False,False
3470,Computer Systems Analysts,Expand or modify system to serve new purposes or improve work flow.,7880981c-59da-4d72-96c6-83f3607d288e,20/02/2025,Expert,2,2,4,3,2,False,False,False,False,False,False,4,3,2,4,4,False,False,False,False,False,False,False
3484,Computer Systems Analysts,Specify inputs accessed by the system and plan the distribution and use of the results.,7880981c-59da-4d72-96c6-83f3607d288e,20/02/2025,Expert,2,2,3,4,1,False,False,False,False,False,False,1,3,3,4,2,False,False,False,False,False,False,False
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,3ef36c0f-554a-4a88-831f-1e0f5250831b,20/02/2025,Average,3,2,3,1,4,True,True,True,True,False,True,2,4,2,5,4,False,False,False,False,False,False,False
3470,Computer Systems Analysts,Expand or modify system to serve new purposes or improve work flow.,3ef36c0f-554a-4a88-831f-1e0f5250831b,20/02/2025,Average,4,3,3,3,2,True,True,True,True,True,True,3,3,3,4,2,False,False,False,False,False,False,False
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",3ef36c0f-554a-4a88-831f-1e0f5250831b,20/02/2025,Average,2,4,4,1,5,False,False,False,False,False,False,2,5,4,4,2,False,False,False,False,False,False,False
3478,Computer Systems Analysts,"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",3ef36c0f-554a-4a88-831f-1e0f5250831b,20/02/2025,Average,4,2,2,4,3,True,True,True,False,False,True,2,4,3,4,3,False,False,False,False,False,False,False
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",3ef36c0f-554a-4a88-831f-1e0f5250831b,20/02/2025,Average,4,2,3,4,3,True,True,True,True,True,True,3,4,3,2,3,False,False,False,False,False,False,False
3474,Computer Systems Analysts,"Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.",3ef36c0f-554a-4a88-831f-1e0f5250831b,20/02/2025,Average,3,2,3,3,3,True,True,True,True,True,True,2,3,2,4,2,False,False,False,False,False,False,False
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",6b6f9272-a6bc-4b0c-9e0e-b68d82abac39,25/02/2025,Novice,4,4,3,4,4,True,False,True,True,False,False,4,3,3,4,3,False,True,False,True,True,True,False
3478,Computer Systems Analysts,"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",6b6f9272-a6bc-4b0c-9e0e-b68d82abac39,25/02/2025,Average,4,4,4,4,4,False,True,False,True,True,False,4,4,4,3,4,True,False,True,False,True,False,False
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",6b6f9272-a6bc-4b0c-9e0e-b68d82abac39,25/02/2025,Average,3,3,4,3,4,False,True,False,True,True,False,4,3,4,3,4,False,True,False,True,False,True,False
3484,Computer Systems Analysts,Specify inputs accessed by the system and plan the distribution and use of the results.,6b6f9272-a6bc-4b0c-9e0e-b68d82abac39,25/02/2025,Average,3,4,4,3,4,True,False,False,True,False,False,4,3,3,4,4,False,True,False,True,True,False,False
3478,Computer Systems Analysts,"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",62cf3c63-3007-45a1-8225-37c03128ff36,25/02/2025,Novice,4,1,1,5,1,False,True,False,False,False,False,1,1,2,4,4,False,False,True,False,True,True,False
3470,Computer Systems Analysts,Expand or modify system to serve new purposes or improve work flow.,b22429d3-2fb5-4adb-bde7-13bdcc990a33,25/02/2025,Average,3,2,2,1,3,False,False,False,True,True,False,1,3,3,4,4,False,True,True,False,True,False,False
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",b22429d3-2fb5-4adb-bde7-13bdcc990a33,25/02/2025,Expert,3,3,4,3,3,False,False,True,True,True,True,1,3,2,3,3,False,False,True,True,True,False,True
3466,Computer Systems Analysts,"Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology.",62cf3c63-3007-45a1-8225-37c03128ff36,25/02/2025,Novice,3,1,1,4,2,True,True,False,False,False,False,1,1,1,4,3,False,False,True,False,True,False,False
3474,Computer Systems Analysts,"Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.",62cf3c63-3007-45a1-8225-37c03128ff36,25/02/2025,Average,4,2,3,4,2,False,True,False,True,False,False,1,1,2,3,4,False,False,False,False,False,True,False
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",c1672ba2-0cee-4f04-bc07-cd385d6c895d,20/02/2025,Average,2,1,1,1,3,False,False,False,False,False,False,2,3,2,3,2,False,False,False,False,False,False,False
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,c1672ba2-0cee-4f04-bc07-cd385d6c895d,20/02/2025,Average,1,1,1,1,1,False,False,False,False,False,False,2,3,3,3,2,False,False,False,False,False,False,False
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",c1672ba2-0cee-4f04-bc07-cd385d6c895d,20/02/2025,Average,2,2,3,1,3,False,False,False,False,False,False,1,4,1,1,2,False,False,False,False,False,False,False
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",7244fcfe-9792-4f6a-84dd-29ce048d9889,24/02/2025,Expert,2,2,4,3,3,False,False,False,False,False,False,2,2,3,3,4,False,True,False,True,False,False,True
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,7244fcfe-9792-4f6a-84dd-29ce048d9889,24/02/2025,Average,1,3,2,2,3,False,False,False,False,False,False,4,4,2,3,3,False,False,True,True,False,True,False
3470,Computer Systems Analysts,Expand or modify system to serve new purposes or improve work flow.,7244fcfe-9792-4f6a-84dd-29ce048d9889,24/02/2025,Expert,1,1,2,2,3,False,False,False,False,False,False,3,2,2,4,4,True,False,False,True,False,True,False
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",7244fcfe-9792-4f6a-84dd-29ce048d9889,24/02/2025,Expert,2,2,4,2,4,False,False,False,False,False,False,1,4,1,3,2,False,False,False,False,False,False,False
3466,Computer Systems Analysts,"Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology.",7244fcfe-9792-4f6a-84dd-29ce048d9889,24/02/2025,Average,1,1,1,1,4,False,False,False,False,False,False,3,3,2,1,2,False,False,False,False,False,False,False
3478,Computer Systems Analysts,"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",7244fcfe-9792-4f6a-84dd-29ce048d9889,24/02/2025,Expert,4,4,3,4,3,True,False,True,False,True,False,4,2,2,4,4,False,True,True,False,False,True,False
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",7244fcfe-9792-4f6a-84dd-29ce048d9889,24/02/2025,Expert,3,2,1,3,3,True,False,True,False,True,False,1,2,2,2,4,False,True,False,False,True,False,True
3474,Computer Systems Analysts,"Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.",7244fcfe-9792-4f6a-84dd-29ce048d9889,24/02/2025,Average,3,3,1,1,2,True,False,True,True,False,False,1,3,2,1,3,True,False,False,True,True,False,False
3484,Computer Systems Analysts,Specify inputs accessed by the system and plan the distribution and use of the results.,7244fcfe-9792-4f6a-84dd-29ce048d9889,24/02/2025,Average,4,1,3,2,3,True,False,True,True,False,False,2,3,3,2,4,False,True,True,True,False,False,False
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",de7d26af-62e0-46e5-881a-166cb7ffdc19,25/02/2025,Average,2,1,2,1,2,False,False,False,False,False,False,1,2,2,4,3,False,False,False,False,True,True,False
